TransactionID,CustomerID,CustomerName,Email,PhoneNumber,ProductID,ProductName,Category,SubCategory,Price,Discount,Quantity,TotalAmount,PaymentMethod,TransactionDate,DeliveryDate,City,State,Country,DeliveryStatus,CustomerRating
13725,5725,Customer_3724,customer_3724@example.com,1234567894,3025,Product_24,Category_4,SubCategory_4,162,0.04,5,777.6,Debit Card,03-01-2024,04-01-2024,City_24,State_4,Country_4,Delivered,5
13726,5726,Customer_3725,customer_3725@example.com,1234567895,3026,Product_25,Category_5,SubCategory_0,162.5,0.05,6,926.25,PayPal,03-01-2024,04-01-2024,City_25,State_5,Country_0,In Transit,NA
13727,5727,Customer_3726,customer_3726@example.com,1234567896,3027,Product_26,Category_6,SubCategory_1,163,0.06,7,1072.54,Credit Card,03-01-2024,04-01-2024,City_26,State_6,Country_1,Cancelled,NA
13728,5728,Customer_3727,customer_3727@example.com,1234567897,3028,Product_27,Category_7,SubCategory_2,163.5,0.07,8,1216.44,Debit Card,03-01-2024,04-01-2024,City_27,State_7,Country_2,Returned,NA
13729,5729,Customer_3728,customer_3728@example.com,1234567898,3029,Product_28,Category_8,SubCategory_3,164,0.08,9,1357.92,PayPal,03-01-2024,04-01-2024,City_28,State_8,Country_3,Delivered,4
13730,5730,Customer_3729,customer_3729@example.com,1234567899,3030,Product_29,Category_9,SubCategory_4,164.5,0.09,10,1496.95,Credit Card,03-01-2024,04-01-2024,City_29,State_9,Country_4,In Transit,NA
13731,5731,Customer_3730,customer_3730@example.com,1234567890,3031,Product_30,Category_0,SubCategory_0,165,0.1,1,148.5,Debit Card,03-01-2024,04-01-2024,City_30,State_10,Country_0,Cancelled,NA
13732,5732,Customer_3731,customer_3731@example.com,1234567891,3032,Product_31,Category_1,SubCategory_1,165.5,0.11,2,294.59,PayPal,03-01-2024,04-01-2024,City_31,State_11,Country_1,Returned,NA
13733,5733,Customer_3732,customer_3732@example.com,1234567892,3033,Product_32,Category_2,SubCategory_2,166,0.12,3,438.24,Credit Card,03-01-2024,04-01-2024,City_32,State_12,Country_2,Delivered,3
13734,5734,Customer_3733,customer_3733@example.com,1234567893,3034,Product_33,Category_3,SubCategory_3,166.5,0.13,4,579.42,Debit Card,03-01-2024,04-01-2024,City_33,State_13,Country_3,In Transit,NA
13735,5735,Customer_3734,customer_3734@example.com,1234567894,3035,Product_34,Category_4,SubCategory_4,167,0.14,5,718.1,PayPal,03-01-2024,04-01-2024,City_34,State_14,Country_4,Cancelled,NA
13736,5736,Customer_3735,customer_3735@example.com,1234567895,3036,Product_35,Category_5,SubCategory_0,167.5,0.15,6,854.25,Credit Card,03-01-2024,04-01-2024,City_35,State_15,Country_0,Returned,NA
13737,5737,Customer_3736,customer_3736@example.com,1234567896,3037,Product_36,Category_6,SubCategory_1,168,0.16,7,987.84,Debit Card,03-01-2024,04-01-2024,City_36,State_16,Country_1,Delivered,2
13738,5738,Customer_3737,customer_3737@example.com,1234567897,3038,Product_37,Category_7,SubCategory_2,168.5,0.17,8,1118.84,PayPal,03-01-2024,04-01-2024,City_37,State_17,Country_2,In Transit,NA
13739,5739,Customer_3738,customer_3738@example.com,1234567898,3039,Product_38,Category_8,SubCategory_3,169,0.18,9,1247.22,Credit Card,03-01-2024,04-01-2024,City_38,State_18,Country_3,Cancelled,NA
13740,5740,Customer_3739,customer_3739@example.com,1234567899,3040,Product_39,Category_9,SubCategory_4,169.5,0.19,10,1372.95,Debit Card,03-01-2024,04-01-2024,City_39,State_19,Country_4,Returned,NA
13741,5741,Customer_3740,customer_3740@example.com,1234567890,3041,Product_40,Category_0,SubCategory_0,170,0,1,170,PayPal,03-01-2024,04-01-2024,City_40,State_20,Country_0,Delivered,1
13742,5742,Customer_3741,customer_3741@example.com,1234567891,3042,Product_41,Category_1,SubCategory_1,170.5,0.01,2,337.59,Credit Card,03-01-2024,04-01-2024,City_41,State_21,Country_1,In Transit,NA
13743,5743,Customer_3742,customer_3742@example.com,1234567892,3043,Product_42,Category_2,SubCategory_2,171,0.02,3,502.74,Debit Card,03-01-2024,04-01-2024,City_42,State_22,Country_2,Cancelled,NA
13744,5744,Customer_3743,customer_3743@example.com,1234567893,3044,Product_43,Category_3,SubCategory_3,171.5,0.03,4,665.42,PayPal,03-01-2024,04-01-2024,City_43,State_23,Country_3,Returned,NA
13745,5745,Customer_3744,customer_3744@example.com,1234567894,3045,Product_44,Category_4,SubCategory_4,172,0.04,5,825.6,Credit Card,03-01-2024,04-01-2024,City_44,State_24,Country_4,Delivered,5
13746,5746,Customer_3745,customer_3745@example.com,1234567895,3046,Product_45,Category_5,SubCategory_0,172.5,0.05,6,983.25,Debit Card,03-01-2024,04-01-2024,City_45,State_25,Country_0,In Transit,NA
13747,5747,Customer_3746,customer_3746@example.com,1234567896,3047,Product_46,Category_6,SubCategory_1,173,0.06,7,1138.34,PayPal,03-01-2024,04-01-2024,City_46,State_26,Country_1,Cancelled,NA
13748,5748,Customer_3747,customer_3747@example.com,1234567897,3048,Product_47,Category_7,SubCategory_2,173.5,0.07,8,1290.84,Credit Card,03-01-2024,04-01-2024,City_47,State_27,Country_2,Returned,NA
13749,5749,Customer_3748,customer_3748@example.com,1234567898,3049,Product_48,Category_8,SubCategory_3,174,0.08,9,1440.72,Debit Card,03-01-2024,04-01-2024,City_48,State_28,Country_3,Delivered,4
13750,5750,Customer_3749,customer_3749@example.com,1234567899,3050,Product_49,Category_9,SubCategory_4,174.5,0.09,10,1587.95,PayPal,03-01-2024,04-01-2024,City_49,State_29,Country_4,In Transit,NA
13751,5751,Customer_3750,customer_3750@example.com,1234567890,3051,Product_50,Category_0,SubCategory_0,175,0.1,1,157.5,Credit Card,03-01-2024,04-01-2024,City_0,State_0,Country_0,Cancelled,NA
13752,5752,Customer_3751,customer_3751@example.com,1234567891,3052,Product_51,Category_1,SubCategory_1,175.5,0.11,2,312.39,Debit Card,03-01-2024,04-01-2024,City_1,State_1,Country_1,Returned,NA
13753,5753,Customer_3752,customer_3752@example.com,1234567892,3053,Product_52,Category_2,SubCategory_2,176,0.12,3,464.64,PayPal,03-01-2024,04-01-2024,City_2,State_2,Country_2,Delivered,3
13754,5754,Customer_3753,customer_3753@example.com,1234567893,3054,Product_53,Category_3,SubCategory_3,176.5,0.13,4,614.22,Credit Card,03-01-2024,04-01-2024,City_3,State_3,Country_3,In Transit,NA
13755,5755,Customer_3754,customer_3754@example.com,1234567894,3055,Product_54,Category_4,SubCategory_4,177,0.14,5,761.1,Debit Card,03-01-2024,04-01-2024,City_4,State_4,Country_4,Cancelled,NA
13756,5756,Customer_3755,customer_3755@example.com,1234567895,3056,Product_55,Category_5,SubCategory_0,177.5,0.15,6,905.25,PayPal,03-01-2024,04-01-2024,City_5,State_5,Country_0,Returned,NA
13757,5757,Customer_3756,customer_3756@example.com,1234567896,3057,Product_56,Category_6,SubCategory_1,178,0.16,7,1046.64,Credit Card,03-01-2024,04-01-2024,City_6,State_6,Country_1,Delivered,2
13758,5758,Customer_3757,customer_3757@example.com,1234567897,3058,Product_57,Category_7,SubCategory_2,178.5,0.17,8,1185.24,Debit Card,03-01-2024,04-01-2024,City_7,State_7,Country_2,In Transit,NA
13759,5759,Customer_3758,customer_3758@example.com,1234567898,3059,Product_58,Category_8,SubCategory_3,179,0.18,9,1321.02,PayPal,03-01-2024,04-01-2024,City_8,State_8,Country_3,Cancelled,NA
13760,5760,Customer_3759,customer_3759@example.com,1234567899,3060,Product_59,Category_9,SubCategory_4,179.5,0.19,10,1453.95,Credit Card,03-01-2024,04-01-2024,City_9,State_9,Country_4,Returned,NA
13761,5761,Customer_3760,customer_3760@example.com,1234567890,3061,Product_60,Category_0,SubCategory_0,180,0,1,180,Debit Card,03-01-2024,04-01-2024,City_10,State_10,Country_0,Delivered,1
13762,5762,Customer_3761,customer_3761@example.com,1234567891,3062,Product_61,Category_1,SubCategory_1,180.5,0.01,2,357.39,PayPal,03-01-2024,04-01-2024,City_11,State_11,Country_1,In Transit,NA
13763,5763,Customer_3762,customer_3762@example.com,1234567892,3063,Product_62,Category_2,SubCategory_2,181,0.02,3,532.14,Credit Card,03-01-2024,04-01-2024,City_12,State_12,Country_2,Cancelled,NA
13764,5764,Customer_3763,customer_3763@example.com,1234567893,3064,Product_63,Category_3,SubCategory_3,181.5,0.03,4,704.22,Debit Card,03-01-2024,04-01-2024,City_13,State_13,Country_3,Returned,NA
13765,5765,Customer_3764,customer_3764@example.com,1234567894,3065,Product_64,Category_4,SubCategory_4,182,0.04,5,873.6,PayPal,03-01-2024,04-01-2024,City_14,State_14,Country_4,Delivered,5
13766,5766,Customer_3765,customer_3765@example.com,1234567895,3066,Product_65,Category_5,SubCategory_0,182.5,0.05,6,1040.25,Credit Card,03-01-2024,04-01-2024,City_15,State_15,Country_0,In Transit,NA
13767,5767,Customer_3766,customer_3766@example.com,1234567896,3067,Product_66,Category_6,SubCategory_1,183,0.06,7,1204.14,Debit Card,03-01-2024,04-01-2024,City_16,State_16,Country_1,Cancelled,NA
13768,5768,Customer_3767,customer_3767@example.com,1234567897,3068,Product_67,Category_7,SubCategory_2,183.5,0.07,8,1365.24,PayPal,03-01-2024,04-01-2024,City_17,State_17,Country_2,Returned,NA
13769,5769,Customer_3768,customer_3768@example.com,1234567898,3069,Product_68,Category_8,SubCategory_3,184,0.08,9,1523.52,Credit Card,03-01-2024,04-01-2024,City_18,State_18,Country_3,Delivered,4
13770,5770,Customer_3769,customer_3769@example.com,1234567899,3070,Product_69,Category_9,SubCategory_4,184.5,0.09,10,1678.95,Debit Card,03-01-2024,04-01-2024,City_19,State_19,Country_4,In Transit,NA
13771,5771,Customer_3770,customer_3770@example.com,1234567890,3071,Product_70,Category_0,SubCategory_0,185,0.1,1,166.5,PayPal,03-01-2024,04-01-2024,City_20,State_20,Country_0,Cancelled,NA
13772,5772,Customer_3771,customer_3771@example.com,1234567891,3072,Product_71,Category_1,SubCategory_1,185.5,0.11,2,330.19,Credit Card,03-01-2024,04-01-2024,City_21,State_21,Country_1,Returned,NA
13773,5773,Customer_3772,customer_3772@example.com,1234567892,3073,Product_72,Category_2,SubCategory_2,186,0.12,3,491.04,Debit Card,03-01-2024,04-01-2024,City_22,State_22,Country_2,Delivered,3
13774,5774,Customer_3773,customer_3773@example.com,1234567893,3074,Product_73,Category_3,SubCategory_3,186.5,0.13,4,649.02,PayPal,03-01-2024,04-01-2024,City_23,State_23,Country_3,In Transit,NA
13775,5775,Customer_3774,customer_3774@example.com,1234567894,3075,Product_74,Category_4,SubCategory_4,187,0.14,5,804.1,Credit Card,03-01-2024,04-01-2024,City_24,State_24,Country_4,Cancelled,NA
13776,5776,Customer_3775,customer_3775@example.com,1234567895,3076,Product_75,Category_5,SubCategory_0,187.5,0.15,6,956.25,Debit Card,03-01-2024,04-01-2024,City_25,State_25,Country_0,Returned,NA
13777,5777,Customer_3776,customer_3776@example.com,1234567896,3077,Product_76,Category_6,SubCategory_1,188,0.16,7,1105.44,PayPal,03-01-2024,04-01-2024,City_26,State_26,Country_1,Delivered,2
13778,5778,Customer_3777,customer_3777@example.com,1234567897,3078,Product_77,Category_7,SubCategory_2,188.5,0.17,8,1251.64,Credit Card,03-01-2024,04-01-2024,City_27,State_27,Country_2,In Transit,NA
13779,5779,Customer_3778,customer_3778@example.com,1234567898,3079,Product_78,Category_8,SubCategory_3,189,0.18,9,1394.82,Debit Card,03-01-2024,04-01-2024,City_28,State_28,Country_3,Cancelled,NA
13780,5780,Customer_3779,customer_3779@example.com,1234567899,3080,Product_79,Category_9,SubCategory_4,189.5,0.19,10,1534.95,PayPal,03-01-2024,04-01-2024,City_29,State_29,Country_4,Returned,NA
13781,5781,Customer_3780,customer_3780@example.com,1234567890,3081,Product_80,Category_0,SubCategory_0,190,0,1,190,Credit Card,03-01-2024,04-01-2024,City_30,State_0,Country_0,Delivered,1
13782,5782,Customer_3781,customer_3781@example.com,1234567891,3082,Product_81,Category_1,SubCategory_1,190.5,0.01,2,377.19,Debit Card,03-01-2024,04-01-2024,City_31,State_1,Country_1,In Transit,NA
13783,5783,Customer_3782,customer_3782@example.com,1234567892,3083,Product_82,Category_2,SubCategory_2,191,0.02,3,561.54,PayPal,03-01-2024,04-01-2024,City_32,State_2,Country_2,Cancelled,NA
13784,5784,Customer_3783,customer_3783@example.com,1234567893,3084,Product_83,Category_3,SubCategory_3,191.5,0.03,4,743.02,Credit Card,03-01-2024,04-01-2024,City_33,State_3,Country_3,Returned,NA
13785,5785,Customer_3784,customer_3784@example.com,1234567894,3085,Product_84,Category_4,SubCategory_4,192,0.04,5,921.6,Debit Card,03-01-2024,04-01-2024,City_34,State_4,Country_4,Delivered,5
13786,5786,Customer_3785,customer_3785@example.com,1234567895,3086,Product_85,Category_5,SubCategory_0,192.5,0.05,6,1097.25,PayPal,03-01-2024,04-01-2024,City_35,State_5,Country_0,In Transit,NA
13787,5787,Customer_3786,customer_3786@example.com,1234567896,3087,Product_86,Category_6,SubCategory_1,193,0.06,7,1269.94,Credit Card,03-01-2024,04-01-2024,City_36,State_6,Country_1,Cancelled,NA
13788,5788,Customer_3787,customer_3787@example.com,1234567897,3088,Product_87,Category_7,SubCategory_2,193.5,0.07,8,1439.64,Debit Card,03-01-2024,04-01-2024,City_37,State_7,Country_2,Returned,NA
13789,5789,Customer_3788,customer_3788@example.com,1234567898,3089,Product_88,Category_8,SubCategory_3,194,0.08,9,1606.32,PayPal,03-01-2024,04-01-2024,City_38,State_8,Country_3,Delivered,4
13790,5790,Customer_3789,customer_3789@example.com,1234567899,3090,Product_89,Category_9,SubCategory_4,194.5,0.09,10,1769.95,Credit Card,03-01-2024,04-01-2024,City_39,State_9,Country_4,In Transit,NA
13791,5791,Customer_3790,customer_3790@example.com,1234567890,3091,Product_90,Category_0,SubCategory_0,195,0.1,1,175.5,Debit Card,03-01-2024,04-01-2024,City_40,State_10,Country_0,Cancelled,NA
13792,5792,Customer_3791,customer_3791@example.com,1234567891,3092,Product_91,Category_1,SubCategory_1,195.5,0.11,2,347.99,PayPal,03-01-2024,04-01-2024,City_41,State_11,Country_1,Returned,NA
13793,5793,Customer_3792,customer_3792@example.com,1234567892,3093,Product_92,Category_2,SubCategory_2,196,0.12,3,517.44,Credit Card,03-01-2024,04-01-2024,City_42,State_12,Country_2,Delivered,3
13794,5794,Customer_3793,customer_3793@example.com,1234567893,3094,Product_93,Category_3,SubCategory_3,196.5,0.13,4,683.82,Debit Card,03-01-2024,04-01-2024,City_43,State_13,Country_3,In Transit,NA
13795,5795,Customer_3794,customer_3794@example.com,1234567894,3095,Product_94,Category_4,SubCategory_4,197,0.14,5,847.1,PayPal,03-01-2024,04-01-2024,City_44,State_14,Country_4,Cancelled,NA
13796,5796,Customer_3795,customer_3795@example.com,1234567895,3096,Product_95,Category_5,SubCategory_0,197.5,0.15,6,1007.25,Credit Card,03-01-2024,04-01-2024,City_45,State_15,Country_0,Returned,NA
13797,5797,Customer_3796,customer_3796@example.com,1234567896,3097,Product_96,Category_6,SubCategory_1,198,0.16,7,1164.24,Debit Card,03-01-2024,04-01-2024,City_46,State_16,Country_1,Delivered,2
13798,5798,Customer_3797,customer_3797@example.com,1234567897,3098,Product_97,Category_7,SubCategory_2,198.5,0.17,8,1318.04,PayPal,03-01-2024,04-01-2024,City_47,State_17,Country_2,In Transit,NA
13799,5799,Customer_3798,customer_3798@example.com,1234567898,3099,Product_98,Category_8,SubCategory_3,199,0.18,9,1468.62,Credit Card,03-01-2024,04-01-2024,City_48,State_18,Country_3,Cancelled,NA
13800,5800,Customer_3799,customer_3799@example.com,1234567899,3100,Product_99,Category_9,SubCategory_4,199.5,0.19,10,1615.95,Debit Card,03-01-2024,04-01-2024,City_49,State_19,Country_4,Returned,NA
13801,5801,Customer_3800,customer_3800@example.com,1234567890,3001,Product_0,Category_0,SubCategory_0,200,0,1,200,PayPal,03-01-2024,04-01-2024,City_0,State_20,Country_0,Delivered,1
13802,5802,Customer_3801,customer_3801@example.com,1234567891,3002,Product_1,Category_1,SubCategory_1,200.5,0.01,2,396.99,Credit Card,03-01-2024,04-01-2024,City_1,State_21,Country_1,In Transit,NA
13803,5803,Customer_3802,customer_3802@example.com,1234567892,3003,Product_2,Category_2,SubCategory_2,201,0.02,3,590.94,Debit Card,03-01-2024,04-01-2024,City_2,State_22,Country_2,Cancelled,NA
13804,5804,Customer_3803,customer_3803@example.com,1234567893,3004,Product_3,Category_3,SubCategory_3,201.5,0.03,4,781.82,PayPal,03-01-2024,04-01-2024,City_3,State_23,Country_3,Returned,NA
13805,5805,Customer_3804,customer_3804@example.com,1234567894,3005,Product_4,Category_4,SubCategory_4,202,0.04,5,969.6,Credit Card,03-01-2024,04-01-2024,City_4,State_24,Country_4,Delivered,5
13806,5806,Customer_3805,customer_3805@example.com,1234567895,3006,Product_5,Category_5,SubCategory_0,202.5,0.05,6,1154.25,Debit Card,03-01-2024,04-01-2024,City_5,State_25,Country_0,In Transit,NA
13807,5807,Customer_3806,customer_3806@example.com,1234567896,3007,Product_6,Category_6,SubCategory_1,203,0.06,7,1335.74,PayPal,03-01-2024,04-01-2024,City_6,State_26,Country_1,Cancelled,NA
13808,5808,Customer_3807,customer_3807@example.com,1234567897,3008,Product_7,Category_7,SubCategory_2,203.5,0.07,8,1514.04,Credit Card,03-01-2024,04-01-2024,City_7,State_27,Country_2,Returned,NA
13809,5809,Customer_3808,customer_3808@example.com,1234567898,3009,Product_8,Category_8,SubCategory_3,204,0.08,9,1689.12,Debit Card,03-01-2024,04-01-2024,City_8,State_28,Country_3,Delivered,4
13810,5810,Customer_3809,customer_3809@example.com,1234567899,3010,Product_9,Category_9,SubCategory_4,204.5,0.09,10,1860.95,PayPal,03-01-2024,04-01-2024,City_9,State_29,Country_4,In Transit,NA
13811,5811,Customer_3810,customer_3810@example.com,1234567890,3011,Product_10,Category_0,SubCategory_0,205,0.1,1,184.5,Credit Card,03-01-2024,04-01-2024,City_10,State_0,Country_0,Cancelled,NA
13812,5812,Customer_3811,customer_3811@example.com,1234567891,3012,Product_11,Category_1,SubCategory_1,205.5,0.11,2,365.79,Debit Card,03-01-2024,04-01-2024,City_11,State_1,Country_1,Returned,NA
13813,5813,Customer_3812,customer_3812@example.com,1234567892,3013,Product_12,Category_2,SubCategory_2,206,0.12,3,543.84,PayPal,03-01-2024,04-01-2024,City_12,State_2,Country_2,Delivered,3
13814,5814,Customer_3813,customer_3813@example.com,1234567893,3014,Product_13,Category_3,SubCategory_3,206.5,0.13,4,718.62,Credit Card,03-01-2024,04-01-2024,City_13,State_3,Country_3,In Transit,NA
13815,5815,Customer_3814,customer_3814@example.com,1234567894,3015,Product_14,Category_4,SubCategory_4,207,0.14,5,890.1,Debit Card,03-01-2024,04-01-2024,City_14,State_4,Country_4,Cancelled,NA
13816,5816,Customer_3815,customer_3815@example.com,1234567895,3016,Product_15,Category_5,SubCategory_0,207.5,0.15,6,1058.25,PayPal,03-01-2024,04-01-2024,City_15,State_5,Country_0,Returned,NA
13817,5817,Customer_3816,customer_3816@example.com,1234567896,3017,Product_16,Category_6,SubCategory_1,208,0.16,7,1223.04,Credit Card,03-01-2024,04-01-2024,City_16,State_6,Country_1,Delivered,2
13818,5818,Customer_3817,customer_3817@example.com,1234567897,3018,Product_17,Category_7,SubCategory_2,208.5,0.17,8,1384.44,Debit Card,03-01-2024,04-01-2024,City_17,State_7,Country_2,In Transit,NA
13819,5819,Customer_3818,customer_3818@example.com,1234567898,3019,Product_18,Category_8,SubCategory_3,209,0.18,9,1542.42,PayPal,03-01-2024,04-01-2024,City_18,State_8,Country_3,Cancelled,NA
13820,5820,Customer_3819,customer_3819@example.com,1234567899,3020,Product_19,Category_9,SubCategory_4,209.5,0.19,10,1696.95,Credit Card,03-01-2024,04-01-2024,City_19,State_9,Country_4,Returned,NA
13821,5821,Customer_3820,customer_3820@example.com,1234567890,3021,Product_20,Category_0,SubCategory_0,210,0,1,210,Debit Card,03-01-2024,04-01-2024,City_20,State_10,Country_0,Delivered,1
13822,5822,Customer_3821,customer_3821@example.com,1234567891,3022,Product_21,Category_1,SubCategory_1,210.5,0.01,2,416.79,PayPal,03-01-2024,04-01-2024,City_21,State_11,Country_1,In Transit,NA
13823,5823,Customer_3822,customer_3822@example.com,1234567892,3023,Product_22,Category_2,SubCategory_2,211,0.02,3,620.34,Credit Card,03-01-2024,04-01-2024,City_22,State_12,Country_2,Cancelled,NA
13824,5824,Customer_3823,customer_3823@example.com,1234567893,3024,Product_23,Category_3,SubCategory_3,211.5,0.03,4,820.62,Debit Card,03-01-2024,04-01-2024,City_23,State_13,Country_3,Returned,NA
13825,5825,Customer_3824,customer_3824@example.com,1234567894,3025,Product_24,Category_4,SubCategory_4,212,0.04,5,1017.6,PayPal,03-01-2024,04-01-2024,City_24,State_14,Country_4,Delivered,5
13826,5826,Customer_3825,customer_3825@example.com,1234567895,3026,Product_25,Category_5,SubCategory_0,212.5,0.05,6,1211.25,Credit Card,03-01-2024,04-01-2024,City_25,State_15,Country_0,In Transit,NA
13827,5827,Customer_3826,customer_3826@example.com,1234567896,3027,Product_26,Category_6,SubCategory_1,213,0.06,7,1401.54,Debit Card,03-01-2024,04-01-2024,City_26,State_16,Country_1,Cancelled,NA
13828,5828,Customer_3827,customer_3827@example.com,1234567897,3028,Product_27,Category_7,SubCategory_2,213.5,0.07,8,1588.44,PayPal,03-01-2024,04-01-2024,City_27,State_17,Country_2,Returned,NA
13829,5829,Customer_3828,customer_3828@example.com,1234567898,3029,Product_28,Category_8,SubCategory_3,214,0.08,9,1771.92,Credit Card,03-01-2024,04-01-2024,City_28,State_18,Country_3,Delivered,4
13830,5830,Customer_3829,customer_3829@example.com,1234567899,3030,Product_29,Category_9,SubCategory_4,214.5,0.09,10,1951.95,Debit Card,03-01-2024,04-01-2024,City_29,State_19,Country_4,In Transit,NA
13831,5831,Customer_3830,customer_3830@example.com,1234567890,3031,Product_30,Category_0,SubCategory_0,215,0.1,1,193.5,PayPal,03-01-2024,04-01-2024,City_30,State_20,Country_0,Cancelled,NA
13832,5832,Customer_3831,customer_3831@example.com,1234567891,3032,Product_31,Category_1,SubCategory_1,215.5,0.11,2,383.59,Credit Card,03-01-2024,04-01-2024,City_31,State_21,Country_1,Returned,NA
13833,5833,Customer_3832,customer_3832@example.com,1234567892,3033,Product_32,Category_2,SubCategory_2,216,0.12,3,570.24,Debit Card,03-01-2024,04-01-2024,City_32,State_22,Country_2,Delivered,3
13834,5834,Customer_3833,customer_3833@example.com,1234567893,3034,Product_33,Category_3,SubCategory_3,216.5,0.13,4,753.42,PayPal,03-01-2024,04-01-2024,City_33,State_23,Country_3,In Transit,NA
13835,5835,Customer_3834,customer_3834@example.com,1234567894,3035,Product_34,Category_4,SubCategory_4,217,0.14,5,933.1,Credit Card,03-01-2024,04-01-2024,City_34,State_24,Country_4,Cancelled,NA
13836,5836,Customer_3835,customer_3835@example.com,1234567895,3036,Product_35,Category_5,SubCategory_0,217.5,0.15,6,1109.25,Debit Card,03-01-2024,04-01-2024,City_35,State_25,Country_0,Returned,NA
13837,5837,Customer_3836,customer_3836@example.com,1234567896,3037,Product_36,Category_6,SubCategory_1,218,0.16,7,1281.84,PayPal,03-01-2024,04-01-2024,City_36,State_26,Country_1,Delivered,2
13838,5838,Customer_3837,customer_3837@example.com,1234567897,3038,Product_37,Category_7,SubCategory_2,218.5,0.17,8,1450.84,Credit Card,03-01-2024,04-01-2024,City_37,State_27,Country_2,In Transit,NA
13839,5839,Customer_3838,customer_3838@example.com,1234567898,3039,Product_38,Category_8,SubCategory_3,219,0.18,9,1616.22,Debit Card,03-01-2024,04-01-2024,City_38,State_28,Country_3,Cancelled,NA
13840,5840,Customer_3839,customer_3839@example.com,1234567899,3040,Product_39,Category_9,SubCategory_4,219.5,0.19,10,1777.95,PayPal,03-01-2024,04-01-2024,City_39,State_29,Country_4,Returned,NA
13841,5841,Customer_3840,customer_3840@example.com,1234567890,3041,Product_40,Category_0,SubCategory_0,220,0,1,220,Credit Card,03-01-2024,04-01-2024,City_40,State_0,Country_0,Delivered,1
13842,5842,Customer_3841,customer_3841@example.com,1234567891,3042,Product_41,Category_1,SubCategory_1,220.5,0.01,2,436.59,Debit Card,03-01-2024,04-01-2024,City_41,State_1,Country_1,In Transit,NA
13843,5843,Customer_3842,customer_3842@example.com,1234567892,3043,Product_42,Category_2,SubCategory_2,221,0.02,3,649.74,PayPal,03-01-2024,04-01-2024,City_42,State_2,Country_2,Cancelled,NA
13844,5844,Customer_3843,customer_3843@example.com,1234567893,3044,Product_43,Category_3,SubCategory_3,221.5,0.03,4,859.42,Credit Card,03-01-2024,04-01-2024,City_43,State_3,Country_3,Returned,NA
13845,5845,Customer_3844,customer_3844@example.com,1234567894,3045,Product_44,Category_4,SubCategory_4,222,0.04,5,1065.6,Debit Card,03-01-2024,04-01-2024,City_44,State_4,Country_4,Delivered,5
13846,5846,Customer_3845,customer_3845@example.com,1234567895,3046,Product_45,Category_5,SubCategory_0,222.5,0.05,6,1268.25,PayPal,03-01-2024,04-01-2024,City_45,State_5,Country_0,In Transit,NA
13847,5847,Customer_3846,customer_3846@example.com,1234567896,3047,Product_46,Category_6,SubCategory_1,223,0.06,7,1467.34,Credit Card,03-01-2024,04-01-2024,City_46,State_6,Country_1,Cancelled,NA
13848,5848,Customer_3847,customer_3847@example.com,1234567897,3048,Product_47,Category_7,SubCategory_2,223.5,0.07,8,1662.84,Debit Card,03-01-2024,04-01-2024,City_47,State_7,Country_2,Returned,NA
13849,5849,Customer_3848,customer_3848@example.com,1234567898,3049,Product_48,Category_8,SubCategory_3,224,0.08,9,1854.72,PayPal,03-01-2024,04-01-2024,City_48,State_8,Country_3,Delivered,4
13850,5850,Customer_3849,customer_3849@example.com,1234567899,3050,Product_49,Category_9,SubCategory_4,224.5,0.09,10,2042.95,Credit Card,03-01-2024,04-01-2024,City_49,State_9,Country_4,In Transit,NA
13851,5851,Customer_3850,customer_3850@example.com,1234567890,3051,Product_50,Category_0,SubCategory_0,225,0.1,1,202.5,Debit Card,03-01-2024,04-01-2024,City_0,State_10,Country_0,Cancelled,NA
13852,5852,Customer_3851,customer_3851@example.com,1234567891,3052,Product_51,Category_1,SubCategory_1,225.5,0.11,2,401.39,PayPal,03-01-2024,04-01-2024,City_1,State_11,Country_1,Returned,NA
13853,5853,Customer_3852,customer_3852@example.com,1234567892,3053,Product_52,Category_2,SubCategory_2,226,0.12,3,596.64,Credit Card,03-01-2024,04-01-2024,City_2,State_12,Country_2,Delivered,3
13854,5854,Customer_3853,customer_3853@example.com,1234567893,3054,Product_53,Category_3,SubCategory_3,226.5,0.13,4,788.22,Debit Card,03-01-2024,04-01-2024,City_3,State_13,Country_3,In Transit,NA
13855,5855,Customer_3854,customer_3854@example.com,1234567894,3055,Product_54,Category_4,SubCategory_4,227,0.14,5,976.1,PayPal,03-01-2024,04-01-2024,City_4,State_14,Country_4,Cancelled,NA
13856,5856,Customer_3855,customer_3855@example.com,1234567895,3056,Product_55,Category_5,SubCategory_0,227.5,0.15,6,1160.25,Credit Card,03-01-2024,04-01-2024,City_5,State_15,Country_0,Returned,NA
13857,5857,Customer_3856,customer_3856@example.com,1234567896,3057,Product_56,Category_6,SubCategory_1,228,0.16,7,1340.64,Debit Card,03-01-2024,04-01-2024,City_6,State_16,Country_1,Delivered,2
13858,5858,Customer_3857,customer_3857@example.com,1234567897,3058,Product_57,Category_7,SubCategory_2,228.5,0.17,8,1517.24,PayPal,03-01-2024,04-01-2024,City_7,State_17,Country_2,In Transit,NA
13859,5859,Customer_3858,customer_3858@example.com,1234567898,3059,Product_58,Category_8,SubCategory_3,229,0.18,9,1690.02,Credit Card,03-01-2024,04-01-2024,City_8,State_18,Country_3,Cancelled,NA
